1 0.428808 0.285503 0.0695364 0.0414201
1 0.955298 0.590976 0.089404 0.0784024
1 0.683775 0.0539941 0.0728477 0.0636095
1 0.241722 0.461538 0.0993377 0.0887574
1 0.0248344 0.0843195 0.0364238 0.0325444
1 0.574503 0.550296 0.089404 0.0621302
1 0.70447 0.431953 0.0711921 0.0621302
1 0.137417 0.984467 0.089404 0.0281065
1 0.952815 0.852811 0.0612583 0.0488166
1 0.750828 0.0843195 0.0745033 0.0680473
1 0.559603 0.983728 0.0463576 0.0325444
1 0.815397 0.661243 0.104305 0.0798817
1 0.440397 0.0998521 0.0960265 0.0872781
1 0.956954 0.0776627 0.0860927 0.0872781
1 0.103477 0.694527 0.0778146 0.0724852
1 0.0985099 0.565828 0.0678808 0.066568
1 0.258278 0.29216 0.0827815 0.0813609
1 0.0124172 0.981509 0.0248344 0.0369822
1 0.868378 0.841716 0.0811258 0.0769231
1 0.326159 0.102071 0.0430464 0.035503
1 0.17798 0.77145 0.0413907 0.0517751
1 0.169702 0.842456 0.0612583 0.0606509
1 0.217715 0.712278 0.0480132 0.0428994
1 0.512417 0.879438 0.0678808 0.0606509
1 0.256623 0.678994 0.0927152 0.0710059
1 0.0173841 0.14571 0.0347682 0.0369822
1 0.418046 0.548077 0.0645695 0.0636095
1 0.311258 0.714497 0.0827815 0.0857988
1 0.971854 0.788462 0.0562914 0.0621302
1 0.044702 0.00887574 0.0662252 0.0177515
1 0.631622 0.849112 0.104305 0.0710059
1 0.0943709 0.891272 0.0927152 0.0724852
1 0.42053 0.585059 0.0728477 0.0872781
1 0.0331126 0.213018 0.0662252 0.056213
1 0.162252 0.706361 0.0629139 0.0576923
1 0.681291 0.122041 0.0612583 0.045858
1 0.874172 0.934172 0.089404 0.10503
1 0.587748 0.502959 0.0827815 0.0857988
1 0.349338 0.167899 0.0662252 0.0636095
1 0.158113 0.511095 0.0645695 0.0606509
1 0.103477 0.372041 0.0811258 0.0517751
1 0.951159 0.238905 0.0678808 0.0606509
1 0.800497 0.00887574 0.0645695 0.0177515
1 0.0620861 0.29142 0.0811258 0.0769231
1 0.386589 0.20932 0.0612583 0.0576923
1 0.119205 0.0258876 0.0695364 0.0488166
1 0.523179 0.948964 0.0529801 0.0606509
1 0.957781 0.0162722 0.0678808 0.0325444
1 0.093543 0.260355 0.0943709 0.0769231
1 0.758278 0.983728 0.0596026 0.0325444
1 0.640728 0.43787 0.0662252 0.091716
1 0.730132 0.281065 0.0927152 0.0828402
1 0.716887 0.170118 0.0662252 0.0650888
1 0.287252 0.161243 0.0877483 0.0650888
1 0.801324 0.111686 0.0695364 0.0636095
1 0.553808 0.10503 0.0711921 0.0591716
1 0.694536 0.261095 0.0976821 0.0843195
1 0.275662 0.384615 0.057947 0.0414201
1 0.317053 0.763314 0.0711921 0.0650888
1 0.968543 0.256657 0.0629139 0.0724852
1 0.0248344 0.00887574 0.0496689 0.0177515
1 0.458609 0.267751 0.0629139 0.0591716
1 0.596026 0.876479 0.0827815 0.066568
1 0.224338 0.667899 0.0678808 0.0606509
1 0.423013 0.890533 0.0910596 0.0680473
1 0.858444 0.876479 0.0711921 0.066568
1 0.688742 0.571746 0.0562914 0.0488166
1 0.0529801 0.597633 0.0529801 0.0502959
1 0.735099 0.830621 0.0629139 0.066568
1 0.162252 0.360947 0.0529801 0.0414201
1 0.0604305 0.128698 0.0811258 0.0798817
1 0.138245 0.227811 0.0778146 0.0769231
1 0.293874 0.49926 0.0910596 0.0636095
1 0.624172 0.035503 0.0695364 0.0473373
1 0.407285 0.0776627 0.0728477 0.0695266
1 0.981788 0.634615 0.0364238 0.0502959
1 0.904801 0.640533 0.0546358 0.0532544
1 0.927152 0.852811 0.0662252 0.0547337
1 0.597682 0.732249 0.089404 0.0828402
1 0.548013 0.563609 0.0596026 0.0473373
1 0.402318 0.0221893 0.0662252 0.0414201
1 0.753311 0.357249 0.0728477 0.0636095
1 0.979305 0.48003 0.0413907 0.045858
1 0.339404 0.698964 0.0629139 0.066568
1 0.604305 0.538462 0.0662252 0.0710059
1 0.278974 0.838018 0.0811258 0.0695266
1 0.365066 0.372781 0.057947 0.0532544
1 0.878311 0.316568 0.0546358 0.0473373
1 0.421358 0.613166 0.0645695 0.0576923
1 0.657285 0.178254 0.0662252 0.0606509
1 0.812914 0.190089 0.0794702 0.0813609
1 0.610099 0.954142 0.0877483 0.0650888
1 0.0521523 0.984467 0.0877483 0.0310651
1 0.985099 0.783284 0.0298013 0.0517751
1 0.431291 0.733728 0.0877483 0.0857988
1 0.203642 0.0443787 0.0728477 0.0621302
1 0.035596 0.321006 0.057947 0.0591716
1 0.0612583 0.863905 0.0794702 0.0621302
1 0.543046 0.383136 0.0728477 0.0621302
1 0.637417 0.402367 0.0629139 0.056213
1 0.725993 0.610207 0.0612583 0.0547337
1 0.930464 0.781805 0.0860927 0.0724852
1 0.931291 0.357249 0.0844371 0.0576923
1 0.11755 0.633876 0.0761589 0.0606509
1 0.478477 0.188609 0.0562914 0.0547337
1 0.462748 0.14645 0.0678808 0.0532544
1 0.0149007 0.370562 0.0298013 0.0488166
1 0.0149007 0.211538 0.0298013 0.0473373
1 0.553808 0.0266272 0.0678808 0.0532544
1 0.0463576 0.659024 0.0761589 0.0695266
1 0.288907 0.329142 0.0778146 0.0576923
1 0.238411 0.764793 0.0761589 0.0621302
1 0.870861 0.908284 0.0728477 0.056213
1 0.229305 0.102811 0.0612583 0.0576923
1 0.666391 0.838018 0.0778146 0.0695266
1 0.572848 0.47855 0.0662252 0.0547337
1 0.281457 0.68713 0.0562914 0.0636095
1 0.841887 0.399408 0.0745033 0.0798817
1 0.227649 0.424556 0.0678808 0.0680473
1 0.660596 0.768491 0.0728477 0.066568
1 0.644868 0.464497 0.0711921 0.056213
1 0.982616 0.327663 0.0347682 0.0547337
1 0.752483 0.56213 0.0745033 0.056213
1 0.0182119 0.482988 0.0364238 0.0488166
1 0.334437 0.571006 0.0993377 0.0887574
1 0.47351 0.39497 0.0695364 0.0739645
1 0.381623 0.95932 0.0811258 0.066568
1 0.485927 0.529586 0.0612583 0.056213
1 0.057947 0.781805 0.0761589 0.0695266
1 0.067053 0.0576923 0.0711921 0.0650888
1 0.972682 0.904586 0.0546358 0.066568
1 0.758278 0.936391 0.0728477 0.0650888
1 0.856788 0.264053 0.0678808 0.0636095
1 0.355132 0.318047 0.0612583 0.056213
1 0.67053 0.245562 0.0695364 0.0710059
1 0.21606 0.182692 0.0645695 0.0636095
1 0.129967 0.777367 0.0645695 0.0517751
1 0.375 0.809172 0.0745033 0.0769231
1 0.697848 0.696006 0.0612583 0.0606509
1 0.294702 0.901627 0.0827815 0.0724852
1 0.158113 0.121302 0.0811258 0.0710059
1 0.0165563 0.0473373 0.0331126 0.0532544
1 0.565397 0.717456 0.0612583 0.0532544
1 0.577815 0.220414 0.0728477 0.0621302
1 0.946192 0.694527 0.0877483 0.0724852
1 0.729305 0.497781 0.0844371 0.0724852
1 0.424669 0.703402 0.0778146 0.0636095
1 0.971026 0.41568 0.057947 0.0680473
1 0.826159 0.746302 0.0827815 0.0724852
1 0.0836093 0.278846 0.0612583 0.0547337
1 0.0339404 0.727071 0.0678808 0.0576923
1 0.86755 0.657544 0.0695364 0.0636095
1 0.961921 0.982988 0.0761589 0.0340237
1 0.593543 0.768491 0.0711921 0.0636095
1 0.182947 0.930473 0.0711921 0.0887574
1 0.505795 0.822485 0.0711921 0.0769231
1 0.444536 0.764793 0.0678808 0.0621302
1 0.883278 0.968935 0.0811258 0.0621302
1 0.65149 0.641272 0.0711921 0.0724852
1 0.603477 0.29068 0.0778146 0.0754438
1 0.625 0.707101 0.0612583 0.056213
1 0.688742 0.962278 0.0728477 0.0754438
